2024-06-06 21:34:10,097: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-06 21:34:10,744: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-06 21:34:10,745: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-06 21:34:10,745: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-06 21:34:10,745: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-06 21:34:10,746: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 21:34:10[0m
2024-06-06 21:34:10,746: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:10,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,255: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-06-06 21:34:12,258: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 21:34:12[0m
2024-06-06 21:34:12,258: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,259: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-06 21:34:12,259: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-06 21:34:12,259: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-06-06 21:34:12,259: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-06-06 21:34:12,261: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 21:34:12,261: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-06 21:34:12,261: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-06 21:34:12,262: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-06 21:34:12,262: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,263: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,263: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,264: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,264: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-06 21:34:12,265: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,265: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,266: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-06 21:34:12,266: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-06 21:34:12,266: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,266: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,266: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,266: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,266: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,267: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-06-06 21:34:12,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,268: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,268: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-06 21:34:12,268: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,268: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,268: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,269: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,269: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,269: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,269: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-06-06 21:34:12,269: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-06 21:34:12,270: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 21:34:12[0m
2024-06-06 21:34:12,270: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,271: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 21:34:12[0m
2024-06-06 21:34:12,271: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,271: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,272: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,272: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 21:34:12,272: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-06-06 21:34:12,273: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-06-06 21:34:12,273: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 21:34:12[0m
2024-06-06 21:34:12,273: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,274: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 21:34:12[0m
2024-06-06 21:34:12,274: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,274: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,275: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,275: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 21:34:12,275: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-06-06 21:34:12,275: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-06-06 21:34:12,276: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 21:34:12[0m
2024-06-06 21:34:12,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,277: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 21:34:12[0m
2024-06-06 21:34:12,277: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-06 21:34:12,277: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 21:34:12,277: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
