time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-01-28 09:30:00-05:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,166.92899551391602,505,0.0
2022-02-09 09:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2022-02-09 09:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,176.0500030517578,445,0.0
2022-02-14 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-02-14 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,167.24750289916992,445,0.0
2022-02-16 09:30:00-05:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2022-02-16 09:30:00-05:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,171.85000610351562,444,0.0
2022-03-28 09:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 09:30:00-04:00,MLTrader,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-03-28 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2022-03-28 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2022-03-28 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,day,0.0,1,stock,176.69000244140625,444.0,0.0
2022-03-28 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,176.69000244140625,648,0.0
2022-04-11 08:30:00-04:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-04-11 08:30:00-04:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,167.85550231933593,648,0.0
2022-04-22 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,166.4600067138672,435,0.0
2022-05-19 09:30:00-04:00,MLTrader,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-05-19 09:30:00-04:00,MLTrader,AAPL,buy,limit,fill,1,day,0.0,1,stock,133.16800537109376,435,0.0
2022-07-15 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.77999877929688,532,0.0
2022-09-09 09:30:00-04:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-09 09:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-09-09 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2022-09-09 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-09 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,day,0.0,1,stock,155.47000122070312,532.0,0.0
2022-09-09 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,155.47000122070312,256,0.0
2022-11-21 09:30:00-05:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-11-21 09:30:00-05:00,MLTrader,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-11-21 09:30:00-05:00,MLTrader,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2022-11-21 09:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2022-11-21 09:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,day,0.0,1,stock,150.16000366210938,256.0,0.0
2022-11-21 09:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,150.16000366210938,673,0.0
2022-11-29 09:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-11-29 09:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,142.6520034790039,673,0.0
2022-12-08 09:30:00-05:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2022-12-08 09:30:00-05:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,142.36000061035156,557,0.0
2022-12-13 09:30:00-05:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-12-13 09:30:00-05:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,149.5,557,0.0
2023-01-27 09:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-27 09:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,143.16000366210938,540,0.0
2023-05-04 09:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-05-04 09:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,171.79200439453123,540,0.0
2023-05-05 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-05 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,170.97999572753906,497,0.0
2023-08-10 09:30:00-04:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-08-10 09:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-08-10 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-08-10 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-10 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,177.32000732421875,240,0.0
2023-08-10 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,day,0.0,1,stock,177.32000732421875,497.0,0.0
2023-08-29 09:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-29 09:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,186.1860076904297,240,0.0
2023-10-17 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-10-17 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,175.5800018310547,487,0.0
2023-10-23 09:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-10-23 09:30:00-04:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-10-23 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-10-23 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-10-23 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,day,0.0,1,stock,173.0500030517578,487.0,0.0
2023-10-23 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,173.0500030517578,247,0.0
2023-11-03 09:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-03 09:30:00-04:00,MLTrader,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-03 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2023-11-03 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-03 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,174.24000549316406,610,0.0
2023-11-03 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,day,0.0,1,stock,174.24000549316406,247.0,0.0
2023-11-10 09:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-10 09:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,183.97000122070312,172,0.0
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,market,fill,1,day,0.0,1,stock,183.9199981689453,782.0,0.0
2024-01-09 09:30:00-05:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,183.9199981689453,87,0.0
2024-01-22 08:30:00-05:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-01-22 08:30:00-05:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,193.1159980773926,87,0.0
2024-01-30 09:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 09:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,190.94000244140625,458,0.0
2024-02-02 09:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-02-02 09:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,179.86000061035156,458,0.0
2024-02-05 09:30:00-05:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 09:30:00-05:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,188.14999389648438,451,0.0
2024-05-06 09:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-05-06 09:30:00-04:00,MLTrader,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2024-05-06 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2024-05-06 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2024-05-06 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,day,0.0,1,stock,183.4499969482422,451.0,0.0
2024-05-06 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,183.4499969482422,694,0.0
