2024-06-05 11:42:12,549: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-05 11:42:13,135: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-05 11:42:13,135: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-05 11:42:13,135: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-05 11:42:13,135: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-05 11:42:13,136: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-05 11:42:13[0m
2024-06-05 11:42:13,136: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-05 11:42:13,138: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-05 11:42:14,157: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-06-05 11:42:14,164: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-05 11:42:14[0m
2024-06-05 11:42:14,164: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-05 11:42:14,164: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-05 11:42:14,166: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-05 11:42:14,166: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-05 11:42:14,166: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-05 11:42:14,166: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-06-05 11:42:14,166: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-06-05 11:42:14,171: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-05 11:42:14,172: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-05 11:42:14,172: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-05 11:42:14,174: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-05 11:42:14,174: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-05 11:42:14,174: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-05 11:42:14,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-05 11:42:14,175: root: INFO: Getting historical prices for SPY, 1 bars, 
