2024-06-06 22:22:08,957: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-06 22:22:09,602: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-06-06 22:22:09,602: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-06 22:22:09,603: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-06-06 22:22:09,603: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-06 22:22:09,603: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:09[0m
2024-06-06 22:22:09,604: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:09,606: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:10,838: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:10[0m
2024-06-06 22:22:10,839: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:10,840: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-06-06 22:22:10,840: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-06-06 22:22:10,840: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:10[0m
2024-06-06 22:22:10,840: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:10,841: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:11,179: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:11[0m
2024-06-06 22:22:11,180: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:11,180: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-06-06 22:22:11,180: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-06-06 22:22:11,181: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-06 22:22:11,181: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-06 22:22:11,182: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-06 22:22:11,182: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-06 22:22:11,182: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-06-06 22:22:11,183: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-06 22:22:11,183: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-06-06 22:22:11,183: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-06 22:22:11,191: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:11[0m
2024-06-06 22:22:11,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:11,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:11,562: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:11[0m
2024-06-06 22:22:11,563: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:11,564: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-06-06 22:22:11,564: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-06-06 22:22:11,564: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:11[0m
2024-06-06 22:22:11,564: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:11,565: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:11,920: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:11[0m
2024-06-06 22:22:11,921: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:11,922: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-06-06 22:22:11,922: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-06-06 22:22:11,922: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:11[0m
2024-06-06 22:22:11,922: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:11,923: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:12,320: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:12[0m
2024-06-06 22:22:12,321: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:12,321: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-06-06 22:22:12,321: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-06-06 22:22:12,321: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:12[0m
2024-06-06 22:22:12,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:12,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:12,663: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:12[0m
2024-06-06 22:22:12,664: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:12,664: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-06-06 22:22:12,664: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-06-06 22:22:12,665: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:12[0m
2024-06-06 22:22:12,665: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:12,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:13,044: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:13[0m
2024-06-06 22:22:13,045: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:13,045: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-06-06 22:22:13,045: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-06-06 22:22:13,046: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-06 22:22:13,046: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-06-06 22:22:13,047: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-06-06 22:22:13,047: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-06 22:22:13,047: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-06-06 22:22:13,047: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-06 22:22:13,048: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-06-06 22:22:13,048: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-06 22:22:13,048: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:13[0m
2024-06-06 22:22:13,048: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:13,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:13,386: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:13[0m
2024-06-06 22:22:13,387: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:13,387: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-06-06 22:22:13,387: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-06-06 22:22:13,388: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:13[0m
2024-06-06 22:22:13,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:13,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:13,719: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:13[0m
2024-06-06 22:22:13,719: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:13,720: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-06-06 22:22:13,720: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-06-06 22:22:13,720: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:13[0m
2024-06-06 22:22:13,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:13,721: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:14,121: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:14[0m
2024-06-06 22:22:14,122: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:14,122: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-06-06 22:22:14,122: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-06-06 22:22:14,122: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:14[0m
2024-06-06 22:22:14,123: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:14,123: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:14,473: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:14[0m
2024-06-06 22:22:14,474: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:14,475: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-06-06 22:22:14,475: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-06-06 22:22:14,475: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-06 22:22:14[0m
2024-06-06 22:22:14,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:14,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 22:22:14,782: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-06 22:22:14[0m
2024-06-06 22:22:14,782: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-06 22:22:14,783: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
